Python path: /home/lekia.p/miniforge3/envs/pynta_fairchem38/bin/python
Conda environment: pynta_fairchem38
ASE version: 3.23.0
2025-07-09 10:57:30,596 INFO Hostname/IP lookup (this will take a few seconds)
2025-07-09 10:57:30,597 INFO Launching Rocket
2025-07-09 10:57:33,178 INFO RUNNING fw_id: 10 in directory: /work/westgroup/lekia.p/pynta/Fe/block_2025-07-09-11-18-07-205805/launcher_2025-07-09-14-57-20-125557
2025-07-09 10:57:33,225 INFO Task started: {{pynta.tasks.MolecularAdsorbateEstimate}}.
initial geometries
4
------------------------------------------------------------
  cycle        total energy    energy error   density error
        0.0865342 , 0.09118912, 0.00417364],
       [0.20180745, 0.0732413 , 0.06526407, 0.4690959 , 0.03717903,
        0.48829707, 0.07318446, 0.06482179, 0.20192634, 0.        ,
        0.22194802, 0.23505928, 0.31215495, 0.065054  , 0.32048869,
        0.31758049, 0.31178706, 0.0653948 , 0.22832108, 0.10732954,
        0.07277971, 0.63386598, 0.06255212, 0.60540959, 0.10705399,
        0.07162756, 0.22822936, 0.07423768],
       [0.06555075, 0.1914145 , 0.06513098, 0.48530054, 0.48369916,
        0.03621425, 0.19128637, 0.06523257, 0.06564586, 0.22194802,
        0.        , 0.22092098, 0.29849122, 0.29832022, 0.06618275,
        0.06718419, 0.2984612 , 0.29826821, 0.09647808, 0.23931568,
        0.09667033, 0.62983989, 0.63080863, 0.0938152 , 0.23936442,
        0.09676665, 0.09654185, 0.02384715],
       [0.06551184, 0.07265396, 0.20185611, 0.03734928, 0.47216815,
        0.48716932, 0.07260864, 0.20199146, 0.06501471, 0.23505928,
        0.22092098, 0.        , 0.06578378, 0.31203455, 0.31973419,
        0.31689984, 0.06629162, 0.31179425, 0.07394712, 0.10854452,
        0.22810202, 0.06122634, 0.62854243, 0.60688777, 0.10816178,
        0.22778976, 0.07299505, 0.07679167],
       [0.07209265, 0.06229741, 0.19862876, 0.20131032, 0.06388112,
        0.06548549, 0.48000961, 0.03909077, 0.47813765, 0.31215495,
        0.29849122, 0.06578378, 0.        , 0.21513519, 0.21008671,
        0.29716122, 0.06580697, 0.29176641, 0.07959086, 0.08815509,
        0.2325931 , 0.24296819, 0.09204283, 0.07007506, 0.62899283,
        0.05983324, 0.65035108, 0.0161983 ],
       [0.19915377, 0.06241626, 0.07221061, 0.06377612, 0.2010789 ,
        0.0657288 , 0.47961883, 0.4782782 , 0.0393328 , 0.065054  ,
        0.29832022, 0.31203455, 0.21513519, 0.        , 0.21070153,
        0.29710231, 0.29175095, 0.06529336, 0.23204442, 0.08845139,
        0.07955078, 0.09242905, 0.2431768 , 0.06907699, 0.62898743,
        0.6511617 , 0.06028484, 0.0162432 ],
       [0.06380591, 0.19861785, 0.06405039, 0.06431697, 0.06407754,
        0.18935922, 0.03815369, 0.47081904, 0.47017575, 0.32048869,
        0.06618275, 0.31973419, 0.21008671, 0.21070153, 0.        ,
        0.06410567, 0.29653686, 0.29658664, 0.08162401, 0.23910385,
        0.08257251, 0.0993492 , 0.09818721, 0.27627073, 0.07199166,
        0.62033138, 0.61989939, 0.01257648],
       [0.4698023 , 0.03857785, 0.47052803, 0.06469408, 0.06446128,
        0.18933585, 0.19900514, 0.0642963 , 0.06409688, 0.31758049,
        0.06718419, 0.31689984, 0.29716122, 0.29710231, 0.06410567,
        0.        , 0.20994216, 0.21059987, 0.62171109, 0.07065086,
        0.62227725, 0.09968079, 0.09844588, 0.27508579, 0.23959858,
        0.08212688, 0.08130813, 0.01172924],
       [0.47864933, 0.48070445, 0.03877018, 0.20141399, 0.06445959,
        0.06492366, 0.06234731, 0.19852243, 0.07174969, 0.31178706,
        0.2984612 , 0.06629162, 0.06580697, 0.29175095, 0.29653686,
        0.20994216, 0.        , 0.21683586, 0.65330655, 0.62869073,
        0.06074378, 0.24284401, 0.09256052, 0.06907754, 0.08756932,
        0.23061888, 0.08062881, 0.01585493],
       [0.03901798, 0.48027331, 0.47883113, 0.06442663, 0.20129147,
        0.06504377, 0.0623821 , 0.07189896, 0.19907654, 0.0653948 ,
        0.29826821, 0.31179425, 0.29176641, 0.06529336, 0.29658664,
        0.21059987, 0.21683586, 0.        , 0.06116815, 0.62857886,
        0.65367632, 0.09295773, 0.24303513, 0.06815874, 0.08775404,
        0.08032049, 0.23063529, 0.01603883],
       [0.09036821, 0.08940569, 0.08693065, 0.03571901, 0.02328063,
        0.04443914, 0.03689523, 0.05101682, 0.02376754, 0.22832108,
        0.09647808, 0.07394712, 0.07959086, 0.23204442, 0.08162401,
        0.62171109, 0.65330655, 0.06116815, 0.        , 0.32614364,
        0.34213946, 0.61994475, 0.12921324, 0.38716747, 0.62621101,
        0.57236509, 0.12553233, 0.15801872],
       [0.09373478, 0.0779516 , 0.09323998, 0.03834144, 0.0382655 ,
        0.02565305, 0.02396232, 0.04103797, 0.0411601 , 0.10732954,
        0.23931568, 0.10854452, 0.08815509, 0.08845139, 0.23910385,
        0.07065086, 0.62869073, 0.62857886, 0.32614364, 0.        ,
        0.32497671, 0.63493762, 0.63059661, 0.0816346 , 0.14247823,
        0.63215065, 0.63358753, 0.01345958],
       [0.08679245, 0.08888693, 0.09008099, 0.02292817, 0.03601802,
        0.04349755, 0.0365847 , 0.02291227, 0.05071507, 0.07277971,
        0.09667033, 0.22810202, 0.2325931 , 0.07955078, 0.08257251,
        0.62227725, 0.06074378, 0.65367632, 0.34213946, 0.32497671,
        0.        , 0.12885203, 0.61251286, 0.37935842, 0.62525714,
        0.12675988, 0.57184013, 0.17218372],
       [0.04026691, 0.03780151, 0.02331251, 0.08035808, 0.09241345,
        0.09677247, 0.03799725, 0.02345461, 0.04034276, 0.63386598,
        0.62983989, 0.06122634, 0.24296819, 0.09242905, 0.0993492 ,
        0.09968079, 0.24284401, 0.09295773, 0.61994475, 0.63493762,
        0.12885203, 0.        , 0.29920657, 0.25732943, 0.63540024,
        0.12971706, 0.62168283, 0.09580356],
       [0.02303241, 0.03795269, 0.04046894, 0.09196537, 0.07975443,
        0.09603856, 0.03818372, 0.04050523, 0.02319759, 0.06255212,
        0.63080863, 0.62854243, 0.09204283, 0.2431768 , 0.09818721,
        0.09844588, 0.09256052, 0.24303513, 0.12921324, 0.63059661,
        0.61251286, 0.29920657, 0.        , 0.25663075, 0.63088794,
        0.61463709, 0.1300754 , 0.11105073],
       [0.03013525, 0.03311582, 0.0304252 , 0.07387667, 0.07515133,
        0.05903147, 0.03245848, 0.03090282, 0.03063161, 0.60540959,
        0.0938152 , 0.60688777, 0.07007506, 0.06907699, 0.27627073,
        0.27508579, 0.06907754, 0.06815874, 0.38716747, 0.0816346 ,
        0.37935842, 0.25732943, 0.25663075, 0.        , 0.07668733,
        0.39474306, 0.40239558, 1.28997035],
       [0.04176331, 0.0238869 , 0.04158701, 0.03838169, 0.03827822,
        0.02545163, 0.07830437, 0.09289393, 0.09330347, 0.10705399,
        0.23936442, 0.10816178, 0.62899283, 0.62898743, 0.07199166,
        0.23959858, 0.08756932, 0.08775404, 0.62621101, 0.14247823,
        0.62525714, 0.63540024, 0.63088794, 0.07668733, 0.        ,
        0.3259301 , 0.3268043 , 0.01478865],
       [0.05135082, 0.03693923, 0.02316625, 0.02314138, 0.03631342,
        0.04409762, 0.08890906, 0.09106442, 0.0865342 , 0.07162756,
        0.09676665, 0.22778976, 0.05983324, 0.6511617 , 0.62033138,
        0.08212688, 0.23061888, 0.08032049, 0.57236509, 0.63215065,
        0.12675988, 0.12971706, 0.61463709, 0.39474306, 0.3259301 ,
        0.        , 0.34589522, 0.15011323],
       [0.02405505, 0.0372289 , 0.05162703, 0.03590905, 0.02342874,
        0.04476576, 0.08941641, 0.08667262, 0.09118912, 0.22822936,
        0.09654185, 0.07299505, 0.65035108, 0.06028484, 0.61989939,
        0.08130813, 0.08062881, 0.23063529, 0.12553233, 0.63358753,
        0.57184013, 0.62168283, 0.1300754 , 0.40239558, 0.3268043 ,
        0.34589522, 0.        , 0.13782273],
       [0.00421485, 0.00739548, 0.00411694, 0.00815388, 0.00769522,
        0.00508406, 0.00665798, 0.004127  , 0.00417364, 0.07423768,
        0.02384715, 0.07679167, 0.0161983 , 0.0162432 , 0.01257648,
        0.01172924, 0.01585493, 0.01603883, 0.15801872, 0.01345958,
        0.17218372, 0.09580356, 0.11105073, 1.28997035, 0.01478865,
        0.15011323, 0.13782273, 0.        ]]), 'molecular-dipole': array([-0.21693838,  0.17186849, -0.47955785])}
{'bond-orders': array([[0.        , 0.35358368, 0.3503225 , 0.72245096, 0.1614668 ,
        0.72356147, 0.71599007, 0.71774752, 0.16267476, 0.20180745,
        0.06555075, 0.06551184, 0.07209265, 0.19915377, 0.06380591,
        0.4698023 , 0.47864933, 0.03901798, 0.09036821, 0.09373478,
        0.08679245, 0.04026691, 0.02303241, 0.03013525, 0.04176331,
        0.05135082, 0.02405505, 0.00421485],
       [0.35358368, 0.        , 0.35379012, 0.70957058, 0.70910128,
        0.16530541, 0.16403942, 0.71439433, 0.71489351, 0.0732413 ,
        0.1914145 , 0.07265396, 0.06229741, 0.06241626, 0.19861785,
        0.03857785, 0.48070445, 0.48027331, 0.08940569, 0.0779516 ,
        0.08888693, 0.03780151, 0.03795269, 0.03311582, 0.0238869 ,
        0.03693923, 0.0372289 , 0.00739548],
       [0.3503225 , 0.35379012, 0.        , 0.1619335 , 0.72232256,
        0.72460711, 0.71538877, 0.16253663, 0.71773843, 0.06526407,
        0.06513098, 0.20185611, 0.19862876, 0.07221061, 0.06405039,
        0.47052803, 0.03877018, 0.47883113, 0.08693065, 0.09323998,
        0.09008099, 0.02331251, 0.04046894, 0.0304252 , 0.04158701,
        0.02316625, 0.05162703, 0.00411694],
       [0.72245096, 0.70957058, 0.1619335 , 0.        , 0.35583319,
        0.35917203, 0.70908766, 0.16216803, 0.72239247, 0.4690959 ,
        0.48530054, 0.03734928, 0.20131032, 0.06377612, 0.06431697,
        0.06469408, 0.20141399, 0.06442663, 0.03571901, 0.03834144,
        0.02292817, 0.08035808, 0.09196537, 0.07387667, 0.03838169,
        0.02314138, 0.03590905, 0.00815388],
       [0.1614668 , 0.70910128, 0.72232256, 0.35583319, 0.        ,
        0.35937523, 0.70866087, 0.72241269, 0.1617102 , 0.03717903,
        0.48369916, 0.47216815, 0.06388112, 0.2010789 , 0.06407754,
        0.06446128, 0.06445959, 0.20129147, 0.02328063, 0.0382655 ,
        0.03601802, 0.09241345, 0.07975443, 0.07515133, 0.03827822,
        0.03631342, 0.02342874, 0.00769522],
       [0.72356147, 0.16530541, 0.72460711, 0.35917203, 0.35937523,
        0.        , 0.16738953, 0.72473557, 0.72369448, 0.48829707,
        0.03621425, 0.48716932, 0.06548549, 0.0657288 , 0.18935922,
        0.18933585, 0.06492366, 0.06504377, 0.04443914, 0.02565305,
        0.04349755, 0.09677247, 0.09603856, 0.05903147, 0.02545163,
        0.04409762, 0.04476576, 0.00508406],
       [0.71599007, 0.16403942, 0.71538877, 0.70908766, 0.70866087,
        0.16738953, 0.        , 0.3536507 , 0.35348833, 0.07318446,
        0.19128637, 0.07260864, 0.48000961, 0.47961883, 0.03815369,
        0.19900514, 0.06234731, 0.0623821 , 0.03689523, 0.02396232,
        0.0365847 , 0.03799725, 0.03818372, 0.03245848, 0.07830437,
        0.08890906, 0.08941641, 0.00665798],
       [0.71774752, 0.71439433, 0.16253663, 0.16216803, 0.72241269,
        0.72473557, 0.3536507 , 0.        , 0.34949037, 0.06482179,
        0.06523257, 0.20199146, 0.03909077, 0.4782782 , 0.47081904,
        0.0642963 , 0.19852243, 0.07189896, 0.05101682, 0.04103797,
        0.02291227, 0.02345461, 0.04050523, 0.03090282, 0.09289393,
        0.09106442, 0.08667262, 0.004127  ],
       [0.16267476, 0.71489351, 0.71773843, 0.72239247, 0.1617102 ,
        0.72369448, 0.35348833, 0.34949037, 0.        , 0.20192634,
        0.06564586, 0.06501471, 0.47813765, 0.0393328 , 0.47017575,
        0.06409688, 0.07174969, 0.19907654, 0.02376754, 0.0411601 ,
        0.05071507, 0.04034276, 0.02319759, 0.03063161, 0.09330347,
        0.0865342 , 0.09118912, 0.00417364],
       [0.20180745, 0.0732413 , 0.06526407, 0.4690959 , 0.03717903,
        0.48829707, 0.07318446, 0.06482179, 0.20192634, 0.        ,
        0.22194802, 0.23505928, 0.31215495, 0.065054  , 0.32048869,
        0.31758049, 0.31178706, 0.0653948 , 0.22832108, 0.10732954,
        0.07277971, 0.63386598, 0.06255212, 0.60540959, 0.10705399,
        0.07162756, 0.22822936, 0.07423768],
       [0.06555075, 0.1914145 , 0.06513098, 0.48530054, 0.48369916,
        0.03621425, 0.19128637, 0.06523257, 0.06564586, 0.22194802,
        0.        , 0.22092098, 0.29849122, 0.29832022, 0.06618275,
        0.06718419, 0.2984612 , 0.29826821, 0.09647808, 0.23931568,
        0.09667033, 0.62983989, 0.63080863, 0.0938152 , 0.23936442,
        0.09676665, 0.09654185, 0.02384715],
       [0.06551184, 0.07265396, 0.20185611, 0.03734928, 0.47216815,
        0.48716932, 0.07260864, 0.20199146, 0.06501471, 0.23505928,
        0.22092098, 0.        , 0.06578378, 0.31203455, 0.31973419,
        0.31689984, 0.06629162, 0.31179425, 0.07394712, 0.10854452,
        0.22810202, 0.06122634, 0.62854243, 0.60688777, 0.10816178,
        0.22778976, 0.07299505, 0.07679167],
       [0.07209265, 0.06229741, 0.19862876, 0.20131032, 0.06388112,
        0.06548549, 0.48000961, 0.03909077, 0.47813765, 0.31215495,
        0.29849122, 0.06578378, 0.        , 0.21513519, 0.21008671,
        0.29716122, 0.06580697, 0.29176641, 0.07959086, 0.08815509,
        0.2325931 , 0.24296819, 0.09204283, 0.07007506, 0.62899283,
        0.05983324, 0.65035108, 0.0161983 ],
       [0.19915377, 0.06241626, 0.07221061, 0.06377612, 0.2010789 ,
        0.0657288 , 0.47961883, 0.4782782 , 0.0393328 , 0.065054  ,
        0.29832022, 0.31203455, 0.21513519, 0.        , 0.21070153,
        0.29710231, 0.29175095, 0.06529336, 0.23204442, 0.08845139,
        0.07955078, 0.09242905, 0.2431768 , 0.06907699, 0.62898743,
        0.6511617 , 0.06028484, 0.0162432 ],
       [0.06380591, 0.19861785, 0.06405039, 0.06431697, 0.06407754,
        0.18935922, 0.03815369, 0.47081904, 0.47017575, 0.32048869,
        0.06618275, 0.31973419, 0.21008671, 0.21070153, 0.        ,
        0.06410567, 0.29653686, 0.29658664, 0.08162401, 0.23910385,
        0.08257251, 0.0993492 , 0.09818721, 0.27627073, 0.07199166,
        0.62033138, 0.61989939, 0.01257648],
       [0.4698023 , 0.03857785, 0.47052803, 0.06469408, 0.06446128,
        0.18933585, 0.19900514, 0.0642963 , 0.06409688, 0.31758049,
        0.06718419, 0.31689984, 0.29716122, 0.29710231, 0.06410567,
        0.        , 0.20994216, 0.21059987, 0.62171109, 0.07065086,
        0.62227725, 0.09968079, 0.09844588, 0.27508579, 0.23959858,
        0.08212688, 0.08130813, 0.01172924],
       [0.47864933, 0.48070445, 0.03877018, 0.20141399, 0.06445959,
        0.06492366, 0.06234731, 0.19852243, 0.07174969, 0.31178706,
        0.2984612 , 0.06629162, 0.06580697, 0.29175095, 0.29653686,
        0.20994216, 0.        , 0.21683586, 0.65330655, 0.62869073,
        0.06074378, 0.24284401, 0.09256052, 0.06907754, 0.08756932,
        0.23061888, 0.08062881, 0.01585493],
       [0.03901798, 0.48027331, 0.47883113, 0.06442663, 0.20129147,
        0.06504377, 0.0623821 , 0.07189896, 0.19907654, 0.0653948 ,
        0.29826821, 0.31179425, 0.29176641, 0.06529336, 0.29658664,
        0.21059987, 0.21683586, 0.        , 0.06116815, 0.62857886,
        0.65367632, 0.09295773, 0.24303513, 0.06815874, 0.08775404,
        0.08032049, 0.23063529, 0.01603883],
       [0.09036821, 0.08940569, 0.08693065, 0.03571901, 0.02328063,
        0.04443914, 0.03689523, 0.05101682, 0.02376754, 0.22832108,
        0.09647808, 0.07394712, 0.07959086, 0.23204442, 0.08162401,
        0.62171109, 0.65330655, 0.06116815, 0.        , 0.32614364,
        0.34213946, 0.61994475, 0.12921324, 0.38716747, 0.62621101,
        0.57236509, 0.12553233, 0.15801872],
       [0.09373478, 0.0779516 , 0.09323998, 0.03834144, 0.0382655 ,
        0.02565305, 0.02396232, 0.04103797, 0.0411601 , 0.10732954,
        0.23931568, 0.10854452, 0.08815509, 0.08845139, 0.23910385,
        0.07065086, 0.62869073, 0.62857886, 0.32614364, 0.        ,
        0.32497671, 0.63493762, 0.63059661, 0.0816346 , 0.14247823,
        0.63215065, 0.63358753, 0.01345958],
       [0.08679245, 0.08888693, 0.09008099, 0.02292817, 0.03601802,
        0.04349755, 0.0365847 , 0.02291227, 0.05071507, 0.07277971,
        0.09667033, 0.22810202, 0.2325931 , 0.07955078, 0.08257251,
        0.62227725, 0.06074378, 0.65367632, 0.34213946, 0.32497671,
        0.        , 0.12885203, 0.61251286, 0.37935842, 0.62525714,
        0.12675988, 0.57184013, 0.17218372],
       [0.04026691, 0.03780151, 0.02331251, 0.08035808, 0.09241345,
        0.09677247, 0.03799725, 0.02345461, 0.04034276, 0.63386598,
        0.62983989, 0.06122634, 0.24296819, 0.09242905, 0.0993492 ,
        0.09968079, 0.24284401, 0.09295773, 0.61994475, 0.63493762,
        0.12885203, 0.        , 0.29920657, 0.25732943, 0.63540024,
        0.12971706, 0.62168283, 0.09580356],
       [0.02303241, 0.03795269, 0.04046894, 0.09196537, 0.07975443,
        0.09603856, 0.03818372, 0.04050523, 0.02319759, 0.06255212,
        0.63080863, 0.62854243, 0.09204283, 0.2431768 , 0.09818721,
        0.09844588, 0.09256052, 0.24303513, 0.12921324, 0.63059661,
        0.61251286, 0.29920657, 0.        , 0.25663075, 0.63088794,
        0.61463709, 0.1300754 , 0.11105073],
       [0.03013525, 0.03311582, 0.0304252 , 0.07387667, 0.07515133,
        0.05903147, 0.03245848, 0.03090282, 0.03063161, 0.60540959,
        0.0938152 , 0.60688777, 0.07007506, 0.06907699, 0.27627073,
        0.27508579, 0.06907754, 0.06815874, 0.38716747, 0.0816346 ,
        0.37935842, 0.25732943, 0.25663075, 0.        , 0.07668733,
        0.39474306, 0.40239558, 1.28997035],
       [0.04176331, 0.0238869 , 0.04158701, 0.03838169, 0.03827822,
        0.02545163, 0.07830437, 0.09289393, 0.09330347, 0.10705399,
        0.23936442, 0.10816178, 0.62899283, 0.62898743, 0.07199166,
        0.23959858, 0.08756932, 0.08775404, 0.62621101, 0.14247823,
        0.62525714, 0.63540024, 0.63088794, 0.07668733, 0.        ,
        0.3259301 , 0.3268043 , 0.01478865],
       [0.05135082, 0.03693923, 0.02316625, 0.02314138, 0.03631342,
        0.04409762, 0.08890906, 0.09106442, 0.0865342 , 0.07162756,
        0.09676665, 0.22778976, 0.05983324, 0.6511617 , 0.62033138,
        0.08212688, 0.23061888, 0.08032049, 0.57236509, 0.63215065,
        0.12675988, 0.12971706, 0.61463709, 0.39474306, 0.3259301 ,
        0.        , 0.34589522, 0.15011323],
       [0.02405505, 0.0372289 , 0.05162703, 0.03590905, 0.02342874,
        0.04476576, 0.08941641, 0.08667262, 0.09118912, 0.22822936,
        0.09654185, 0.07299505, 0.65035108, 0.06028484, 0.61989939,
        0.08130813, 0.08062881, 0.23063529, 0.12553233, 0.63358753,
        0.57184013, 0.62168283, 0.1300754 , 0.40239558, 0.3268043 ,
        0.34589522, 0.        , 0.13782273],
       [0.00421485, 0.00739548, 0.00411694, 0.00815388, 0.00769522,
        0.00508406, 0.00665798, 0.004127  , 0.00417364, 0.07423768,
        0.02384715, 0.07679167, 0.0161983 , 0.0162432 , 0.01257648,
        0.01172924, 0.01585493, 0.01603883, 0.15801872, 0.01345958,
        0.17218372, 0.09580356, 0.11105073, 1.28997035, 0.01478865,
        0.15011323, 0.13782273, 0.        ]]), 'molecular-dipole': array([-0.21693838,  0.17186849, -0.47955785]), 'molecular-quadrupole': array([  0.34020911,   4.92765591,  26.92524903, -36.50130462,
         1.88327484, -27.26545815])}
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -85.82830709495  -8.5901509E+01   6.0497803E-02
      2      37.19253527510   1.2302084E+02   1.5817683E+00
      3     0.1121477348885E-01  -3.7181321E+01   1.4129892E+00
      4     -8.369909348492  -8.3811241E+00   1.1384254E+00
      5     -6.149135259994   2.2207741E+00   1.0071815E+00
      6     -74.38151528015  -6.8232380E+01   5.1580598E-01
      7     -54.47025044362   1.9911265E+01   7.8707116E-01
      8     -25.22248824105   2.9247762E+01   1.1035452E+00
      9     -53.94819991725  -2.8725712E+01   7.3712020E-01
     10     -46.30244135395   7.6457586E+00   7.3261154E-01
     11     -52.34391896341  -6.0414776E+00   9.0513539E-01
     12     -62.97409311158  -1.0630174E+01   6.8653790E-01
     13     -69.97898444117  -7.0048913E+00   5.1265794E-01
     14     -61.50984927097   8.4691352E+00   6.8682131E-01
     15     -50.93389128232   1.0575958E+01   7.8069238E-01
     16     -60.11072859268  -9.1768373E+00   5.8993514E-01
     17     -59.09427938373   1.0164492E+00   6.1479159E-01
     18     -65.77180117151  -6.6775218E+00   6.6348750E-01
     19     -62.50558404054   3.2662171E+00   7.7511662E-01
     20     -71.69974272518  -9.1941587E+00   5.7449651E-01
     21     -72.92001106582  -1.2202683E+00   5.5183878E-01
     22     -70.46551540850   2.4544957E+00   5.9536662E-01
     23     -64.50008817354   5.9654272E+00   6.5003764E-01
     24     -64.92990847244  -4.2982030E-01   6.4200803E-01
     25     -64.69603455806   2.3387391E-01   6.6556520E-01
     26     -65.95896835176  -1.2629338E+00   6.2658294E-01
     27     -66.63772965070  -6.7876130E-01   6.0872544E-01
     28     -69.09639149200  -2.4586618E+00   5.8354084E-01
     29     -73.35167307612  -4.2552816E+00   5.2383618E-01
     30     -81.33049376025  -7.9788207E+00   3.2688399E-01
     31     -79.37993075678   1.9505630E+00   3.9302971E-01
     32     -78.59508914637   7.8484161E-01   4.5779278E-01
     33     -82.66873645755  -4.0736473E+00   3.0332710E-01
     34     -81.68851982677   9.8021663E-01   3.5338372E-01
     35     -82.39706309080  -7.0854326E-01   3.0880937E-01
     36     -82.45654014616  -5.9477055E-02   3.0504697E-01
     37     -83.74070232151  -1.2841622E+00   2.4413851E-01
     38     -83.91622984960  -1.7552753E-01   2.3443478E-01
     39     -84.30086396187  -3.8463411E-01   1.8191397E-01
     40     -83.69944552536   6.0141844E-01   1.9399834E-01
     41     -83.87874046690  -1.7929494E-01   1.8380932E-01
     42     -84.35735646894  -4.7861600E-01   1.6586344E-01
     43     -85.62234039106  -1.2649839E+00   8.2305990E-02
     44     -85.58254624187   3.9794149E-02   9.4335745E-02
     45     -85.69631695898  -1.1377072E-01   8.3871486E-02
     46     -85.77272552893  -7.6408570E-02   6.2133267E-02
     47     -85.82735877195  -5.4633243E-02   4.9909860E-02
     48     -85.96849514825  -1.4113638E-01   2.0819482E-02
     49     -85.96760801182   8.8713643E-04   1.9511857E-02
     50     -85.96948595634  -1.8779445E-03   1.7346280E-02
     51     -85.97132458069  -1.8386244E-03   1.4142553E-02
     52     -85.97825187475  -6.9272941E-03   9.3396517E-03
     53     -85.98274458718  -4.4927124E-03   5.0356762E-03
     54     -85.98288223006  -1.3764288E-04   4.3169166E-03
     55     -85.98311493822  -2.3270816E-04   3.7067250E-03
     56     -85.98354267406  -4.2773583E-04   1.9403042E-03
     57     -85.98340850034   1.3417372E-04   2.0909163E-03
     58     -85.98349647328  -8.7972946E-05   1.7567978E-03
     59     -85.98365485154  -1.5837825E-04   8.4351368E-04
     60     -85.98367340862  -1.8557085E-05   4.8687228E-04
     61     -85.98367532487  -1.9162490E-06   4.1425392E-04
     62     -85.98368223161  -6.9067339E-06   2.4801276E-04
     63     -85.98368464183  -2.4102187E-06   1.1147214E-04
     64     -85.98368490237  -2.6054137E-07   7.1482543E-05
     65     -85.98368503798  -1.3561439E-07   5.1785626E-05
     66     -85.98368514161  -1.0362491E-07   2.9137882E-05
     67     -85.98368515729  -1.5685742E-08   1.7877509E-05
------------------------------------------------------------

 total:                                   8.156 sec
3
{'bond-orders': array([[0.        , 0.35367318, 0.3495037 , 0.72247185, 0.16202435,
        0.72495199, 0.71457442, 0.71792745, 0.16268608, 0.20241137,
        0.06501302, 0.06476464, 0.07236736, 0.19906123, 0.06423327,
        0.46967002, 0.47836983, 0.03908816, 0.09108939, 0.09319549,
        0.08677969, 0.04035706, 0.02312321, 0.03031401, 0.04114182,
        0.05142389, 0.0234296 , 0.00390702],
       [0.35367318, 0.        , 0.35361663, 0.70890567, 0.70907579,
        0.16632261, 0.16409303, 0.71508686, 0.71488585, 0.0735999 ,
        0.19113306, 0.07379158, 0.06251904, 0.06248961, 0.19886499,
        0.03852147, 0.47966397, 0.47981432, 0.08960861, 0.07855241,
        0.08978442, 0.03803776, 0.03797979, 0.03379002, 0.02406636,
        0.03681258, 0.03670893, 0.00633754],
       [0.3495037 , 0.35361663, 0.        , 0.16186962, 0.72249924,
        0.72460502, 0.7147574 , 0.16274346, 0.71791998, 0.06484166,
        0.06514952, 0.20239282, 0.19924008, 0.07232405, 0.06415993,
        0.46944234, 0.03916658, 0.47831375, 0.08674299, 0.09333744,
        0.09111779, 0.02303749, 0.04029939, 0.03019267, 0.04118607,
        0.0237164 , 0.05133729, 0.00392276],
       [0.72247185, 0.70890567, 0.16186962, 0.        , 0.35691588,
        0.36012195, 0.70904165, 0.16179607, 0.72246203, 0.46985419,
        0.48398696, 0.03726195, 0.20149639, 0.064035  , 0.06453403,
        0.06441707, 0.20143035, 0.06383386, 0.03601914, 0.03817696,
        0.02327569, 0.08065913, 0.09249941, 0.07257353, 0.03818377,
        0.02321377, 0.03593364, 0.00739833],
       [0.16202435, 0.70907579, 0.72249924, 0.35691588, 0.        ,
        0.36003009, 0.70921582, 0.72251174, 0.1619525 , 0.03732332,
        0.48454049, 0.46876067, 0.06401094, 0.20155442, 0.06462346,
        0.06450673, 0.06380256, 0.2015011 , 0.02316134, 0.03821134,
        0.03590084, 0.09234485, 0.08086241, 0.07212952, 0.03821527,
        0.03582843, 0.02309177, 0.00754266],
       [0.72495199, 0.16632261, 0.72460502, 0.36012195, 0.36003009,
        0.        , 0.16563606, 0.72454138, 0.72488303, 0.4867632 ,
        0.03646225, 0.48718515, 0.06519149, 0.06514185, 0.1894127 ,
        0.18942871, 0.0654109 , 0.06534789, 0.04378778, 0.02547628,
        0.04405164, 0.09637126, 0.09661821, 0.05563268, 0.02557198,
        0.04394238, 0.04364802, 0.00438903],
       [0.71457442, 0.16409303, 0.7147574 , 0.70904165, 0.70921582,
        0.16563606, 0.        , 0.35364383, 0.35370409, 0.07359393,
        0.1911501 , 0.07378616, 0.4798677 , 0.48002477, 0.03866808,
        0.19874179, 0.06252995, 0.06249181, 0.0368325 , 0.02405062,
        0.03693284, 0.037972  , 0.03791829, 0.03394247, 0.0784734 ,
        0.08979008, 0.08961317, 0.00655456],
       [0.71792745, 0.71508686, 0.16274346, 0.16179607, 0.72251174,
        0.72454138, 0.35364383, 0.        , 0.34981289, 0.06499913,
        0.06511294, 0.20237273, 0.03906141, 0.47849123, 0.46931129,
        0.06407143, 0.19925777, 0.07243592, 0.05156623, 0.04138553,
        0.02380719, 0.02299019, 0.04027203, 0.02998999, 0.09346404,
        0.09082994, 0.0868208 , 0.00391321],
       [0.16268608, 0.71488585, 0.71791998, 0.72246203, 0.1619525 ,
        0.72488303, 0.35370409, 0.34981289, 0.        , 0.20239083,
        0.06497605, 0.06491545, 0.47854768, 0.03898199, 0.46954677,
        0.06415054, 0.07247523, 0.19908195, 0.02351608, 0.04133421,
        0.05164928, 0.0403335 , 0.0230786 , 0.03011547, 0.0933132 ,
        0.08685801, 0.0907804 , 0.0038921 ],
